HstNummer;Name ohne Ort;Ort;Globale ID;WGS84 X;WGS84 Y
3085;Badendorf, Ost;Badendorf (Obb);de:09178:3085;48,5055365;11,7225922
3086;Berghaselbach, Nr. 23;Berghaselbach;de:09178:3086;48,4824503;11,7286918
3087;Graßer Weg;Peiß;de:09184:3087;47,9612401;11,7805964
3088;Ziegelei;Berghaselbach;de:09178:3088;48,4870529;11,7316113
3089;Kirchenstraße;Großhelfendorf;de:09184:3089;47,943299;11,795742
3090;Sörzen;Sörzen;de:09178:3090;48,4935483;11,7336415
3091;Forststraße;Großhelfendorf;de:09184:3091;47,9437564;11,7785662
3092;Alsdorf;Alsdorf (Wolfersdorf);de:09178:3092;48,5042688;11,7339559
3093;Eulenweg;Unterhaching;de:09184:3093;48,0774113;11,6082636
3094;Wolframstraße;Billingsdorf;de:09178:3094;48,4849631;11,7006643
3095;Winterstraße;Unterhaching;de:09184:3095;48,0740141;11,6086229
3096;Ruhpalzing;Ruhpalzing;de:09178:3096;48,4956259;11,7006823
3097;Unterführung;Unterhaching;de:09184:3097;48,0702025;11,6112011
3098;Unterhaindlfing;Unterhaindlfing;de:09178:3098;48,5081552;11,6972597
3099;Hirtenweg;Unterhaindlfing;de:09178:3099;48,5070661;11,7005925
3100;Jägerstraße;Unterhaching;de:09184:3100;48,073744;11,6028647
3101;Von-Vollmar-Straße;Unterhaching;de:09184:3101;48,071157;11,6026851
3102;Oberhaindlfing;Oberhaindlfing;de:09178:3102;48,5083635;11,6901091
3103;Forststraße;Unterhaching;de:09184:3103;48,0696863;11,60326
3104;Heigenhausen;Heigenhausen;de:09178:3104;48,5073696;11,6777393
3105;Lilienthalstraße;Unterhaching;de:09184:3105;48,0683897;11,600053
3106;Hemhausen;Hemhausen;de:09178:3106;48,515713;11,6748647
3107;Isartalstraße;Unterhaching;de:09184:3107;48,0667208;11,6071138
3108;Dellnhausen;Dellnhausen;de:09178:3108;48,5287074;11,6684328
3109;Schulstraße;Unterhaching;de:09184:3109;48,0628907;11,6090182
3110;Abens;Abens;de:09178:3110;48,5331274;11,6762571
3111;Ludwig-Specht-Straße;Unterhaching;de:09184:3111;48,0704727;11,6145249
3112;Herbersdorf;Herbersdorf (Obb);de:09178:3112;48,5356673;11,6847731
3113;Witneystraße;Unterhaching;de:09184:3113;48,0679214;11,6143542
3114;Hirnkirchen;Hirnkirchen;de:09178:3114;48,5358934;11,6921303
3115;Malvenweg;Unterhaching;de:09184:3115;48,0695002;11,6178486
3116;Sünzhausen;Sünzhausen (Kreis Pfaffenhofen);de:09186:8436;48,5180278;11,6545718
3117;An der Hachinger Haid;Unterhaching;de:09184:3117;48,0673452;11,6232834
3118;Siechendorf;Siechendorf;de:09178:3118;48,4654832;11,7364173
3119;Hallstattweg;Unterhaching;de:09184:3119;48,0658804;11,6280086
3120;Willertshausen;Willertshausen (Zolling);de:09178:3120;48,4719217;11,7318448
3121;Kölling;Kölling;de:09177:3121;48,2864804;11,953567
3122;Pischlsdorf, Abzw.;Pischlsdorf;de:09178:3122;48,5062984;11,7401004
3123;Papferding;Papferding;de:09177:3123;48,2827085;11,9685689
3124;Gütlsdorf;Gütlsdorf;de:09178:3124;48,507328;11,7426516
3125;Breitasch;Breitasch;de:09177:3125;48,2815667;11,9897062
3126;Staudhausen, Abzw.;Staudhausen (Kr FS);de:09178:3126;48,515237;11,7382498
3127;Englpolding;Englpolding;de:09177:3127;48,2819493;11,9986535
3128;Brandloh, Abzw.;Brandloh;de:09178:3128;48,5184324;11,7284223
3129;Neukirchen;Neukirchen (Bockhorn);de:09177:3129;48,2920989;11,9461739
3130;Roggendorf;Roggendorf (Obb);de:09178:3130;48,5174803;11,7186037
3131;Leuschnerstraße;Unterhaching;de:09184:3131;48,0626325;11,6275325
3132;Piedendorf, Abzw.;Piedendorf;de:09178:3132;48,5262326;11,7057308
3133;Eponaweg;Unterhaching;de:09184:3133;48,0615879;11,6279547
3134;Sillertshausen;Sillertshausen;de:09178:3134;48,531087;11,7076083
3135;Hans-Durach-Straße;Unterhaching;de:09184:3135;48,0582557;11,6231128
3136;Neuhub;Neuhub (Kr Freising);de:09178:3136;48,5374399;11,7089827
3137;Bürgermeister-Prenn-Straße;Unterhaching;de:09184:3137;48,0567067;11,6202292
3138;Seysdorf;Seysdorf;de:09178:3138;48,5454869;11,7197086
3139;Grünwalder Weg;Unterhaching;de:09184:3139;48,0554577;11,6078953
3140;Halsberg;Halsberg (Hallertau);de:09178:3140;48,5478062;11,7224844
3141;Kottmühle;Potzham;de:09184:3141;48,03809;11,6161688
3142;Günzenhausen;Günzenhausen (Au);de:09178:3142;48,5513325;11,7113273
3143;Alte Gärtnerei;Bergham (Taufkirchen);de:09184:3143;48,0307075;11,6347549
3144;Holzschmud, Abzw.;Holzschmud;de:09178:3144;48,555477;11,6941965
3145;Dammerbauerweg;Bergham (Taufkirchen);de:09184:3145;48,0408589;11,6261131
3146;Osseltshausen;Osseltshausen;de:09178:3146;48,5618625;11,6809104
3147;Banater Straße;Taufkirchen (b München);de:09184:3147;48,0516448;11,6121803
3148;Rudertshausen;Rudertshausen;de:09178:3148;48,5718791;11,6873064
3149;Rotdornweg;Taufkirchen (b München);de:09184:3149;48,0457897;11,6009334
3150;Haarbach;Haarbach (Kr FS);de:09178:3150;48,5737989;11,7060812
3151;Forstweg;Taufkirchen (b München);de:09184:3151;48,0444444;11,5951213
3152;Osterwaal;Osterwaal;de:09178:3152;48,5802178;11,7164387
3153;Forststraße;Kleinkarolinenfeld;de:09184:3153;47,9391227;11,7560724
3154;Berg;Berg (Rudelzhausen);de:09178:3154;48,5936234;11,71952
3155;Im Kühlfeld;Dürrnhaar;de:09184:3155;47,9929376;11,7389954
3156;Oberhinzing;Oberhinzing;de:09178:3156;48,5962435;11,7399477
3157;Michael-Kometer-Ring;Aying;de:09184:3157;47,9715676;11,7670319
3158;Pettenbrunn, Abzw.;Pettenbrunn;de:09178:3158;48,4300775;11,726437
3159;Bahnhofstraße;Aying;de:09184:3159;47,9697332;11,7737423
3160;Abzw. Itzling;Itzling (Freising);de:09178:3160;48,4336001;11,7247931
3161;Ort;Itzling (Freising);de:09178:3161;48,4375575;11,7356627
3162;Haindlfing;Haindlfing (Kr FS);de:09178:3162;48,4404718;11,7234007
3163;Feldhof;Itzling (Freising);de:09178:3163;48,4355312;11,7046079
3164;Mühlbachstraße;Palzing;de:09178:3164;48,4581443;11,7074376
3165;Pettenbrunn;Pettenbrunn;de:09178:3165;48,4276634;11,7095936
3166;Ampertalstraße;Palzing;de:09178:3166;48,4601042;11,7070873
3167;Garten;Itzling (Freising);de:09178:3167;48,4398401;11,7122346
3168;Ost;Helfenbrunn;de:09178:3168;48,4564345;11,6799761
3169;Untere Dorfstraße;Aying;de:09184:3169;47,9727824;11,7797161
3170;Lagerhaus;Helfenbrunn;de:09178:3170;48,4567562;11,6726728
3171;Kaltenbrunner Straße;Aying;de:09184:3171;47,9680972;11,7801832
3172;Lerchenweg;Eglhausen;de:09178:3172;48,4286469;11,5556852
3173;Römersiedlung;Peiß;de:09184:3173;47,9576428;11,7587943
3174;Holzkirchener Str.;Großhelfendorf;de:09184:3174;47,9488168;11,7740477
3175;Hirschbergstraße;Großhelfendorf;de:09184:3175;47,9439489;11,7913133
3176;Landshuter/Tuchinger Straße;Freising;de:09178:3176;48,4068257;11,7635015
3177;Rathaus;Marzling;de:09178:3177;;
3178;Maibaum;Tuching;de:09178:3178;48,4088234;11,7689992
3179;Schule;Marzling;de:09178:3179;48,4099624;11,7966583
3180;Schulbushaltestelle;Tuching;de:09178:3180;48,4108687;11,7743801
3181;Tuchinger Straße 72;Tuching;de:09178:3181;48,4111251;11,7774074
3182;Ast;Ast (Freising);de:09178:3182;48,4119003;11,7817552
3183;Isarstraße;Marzling;de:09178:3183;;
3184;Lauberg, Abzw.;Marzling;de:09178:3184;48,4124548;11,785627
3185;Lauberg;Marzling;de:09178:3185;48,4103023;11,7906755
3186;Sickenhausen, Abzw.;Sickenhausen (Bay);de:09178:3186;48,3720177;11,6525506
3187;Freisinger Straße;Marzling;de:09178:3187;48,4105825;11,7940891
3188;West;Pallhausen;de:09178:3188;48,3742077;11,6595933
3189;Haxthausen;Haxthausen;de:09178:3189;48,3799836;11,6594317
3190;Haxthausen, Abzw.;Haxthausen;de:09178:3190;48,3762126;11,6655312
3191;Haxthauser Weg;Haxthausen;de:09178:3191;48,3859796;11,6594317
3192;Ost;Pallhausen;de:09178:3192;48,3801387;11,6707145
3193;Pallhausen, Ort;Pallhausen;de:09178:3193;;
3194;Pellhausen, Abzw.;Pellhausen;de:09178:3194;48,386254;11,6817638
3195;Sickenhausen;Sickenhausen (Bay);de:09178:3195;48,3777521;11,6443939
3196;Gartelshausen, Abzw.;Gartelshausen;de:09178:3196;48,3899407;11,69019
3197;Gartelshausen, Ort;Gartelshausen;de:09178:3197;48,3908653;11,6889862
3198;Kleinbachern, Abzw.;Kleinbachern;de:09178:3198;48,3918376;11,6983377
3199;Kleinbachern, Ort;Kleinbachern;de:09178:3199;48,3984883;11,6747479
3200;Niederhinzing;Niederhinzing;de:09178:3200;48,5931362;11,7481672
3201;Brecherspitzstraße;Großhelfendorf;de:09184:3201;47,9462535;11,7906845
3202;Kirchdorf;Kirchdorf (Rudelzhausen);de:09178:3202;48,5898088;11,7566563
3203;Römerstraße;Großhelfendorf;de:09184:3203;47,9475833;11,7917445
3204;Thann;Thann (Kr Freising);de:09178:3204;48,4699027;11,7874506
3205;Glonner Straße;Großhelfendorf;de:09184:3205;47,9451945;11,7954815
3206;Amperbrücke;Inkofen (Haag an der Amper);de:09178:3206;48,4612063;11,8641667
3207;Mozartstraße;Großhelfendorf;de:09184:3207;47,9417044;11,7939813
3208;Linde;Inkofen (Haag an der Amper);de:09178:3208;48,4647327;11,8633402
3209;St.-Emmeram;Kleinhelfendorf;de:09184:3209;47,9430102;11,803773
3210;Kirchamper;Kirchamper;de:09178:3210;48,4664541;11,8854568
3211;Tölzkirchen, Abzw.;Tölzkirchen;de:09178:3211;48,514993;11,8254493
3212;Niederambach;Niederambach;de:09178:3212;48,4735714;11,9007641
3213;Kirchasch, Abzw.;Kirchasch;de:09177:3213;48,2909872;11,9993721
3214;Oberambach;Oberambach (Moosburg);de:09178:3214;48,4796338;11,8878553
3215;Trautshofen;Trautshofen;de:09184:3215;47,9398449;11,8219818
3216;Murr, Abzw.;Murr (Moosburg);de:09178:3216;48,4826766;11,877345
3217;Neuer Friedhof;Erding;de:09177:3217;48,2940174;11,8898046
3218;Bergen;Bergen (Kr Freising);de:09178:3218;48,4848618;11,8625138
3219;Münchener Straße;Erding;de:09177:3219;48,2884888;11,8990123
3220;Seeberg, Abzw.;Wang (Isar);de:09178:3220;48,4865111;11,8565849
3221;Altfalterbach;Altfalterbach;de:09178:3221;48,518474;11,8579414
3222;Holzdobl;Holzdobl;de:09178:3222;48,4934947;11,8467394
3223;Schwaig;Altfalterbach;de:09178:3223;48,5144098;11,8382413
3224;Unterappersdorf;Unterappersdorf;de:09178:3224;48,5001558;11,8205086
3225;Kollersdorf, Abzw.;Kollersdorf (Kr FS);de:09178:3225;48,5150049;11,8246228
3226;Wimpasing;Wimpasing (Attenkirchen);de:09178:3226;48,496495;11,7783237
3227;Abzw. Grünberg;Rudelzhausen;de:09178:3227;48,5928926;11,7711641
3228;Wollersdorf;Wollersdorf (Obb);de:09178:3228;48,520628;11,8854568
3229;Kohlmühle;Kohlmühle (Kr FS);de:09178:3229;48,5932907;11,7826805
3230;Heimatshofen;Heimatshofen;de:09184:3230;47,9575525;11,8185053
3231;Anw.Felber;Grünberg (Oberbay);de:09178:3231;48,5870755;11,8049767
3232;Gütersberg, Abzw.;Gütersberg (Kr FS);de:09178:3232;48,569228;11,8421849
3233;Fuchswinkl, Abzw.;Fuchswinkl;de:09178:3233;48,5612799;11,8582917
3234;Königsgütler;Au in der Hallertau;de:09178:3234;48,5581347;11,7666007
3235;Haslach;Haslach (Hallertau);de:09178:3235;48,5606913;11,7807222
3236;Kainrad;Kainrad;de:09178:3236;48,555691;11,817077
3237;Airischwand, Abzw.;Airischwand;de:09178:3237;48,5538359;11,8250451
3238;St. Alban;St. Alban (Hörgertshausen);de:09178:3238;48,5514336;11,8446014
3239;Flughafen, MAC/Terminal 1;München-Flughafen;de:09178:3239;48,3532467;11,786148
3240;Flughafen München;München-Flughafen;de:09178:3240;48,353778;11,7862378
3241;Singlding;Singlding (Fraunberg);de:09177:3241;48,3607082;11,9941709
3242;Singlding;Singlding (Erding);de:09177:3242;48,2677317;11,9088669
3243;Staatsstraße;Thalhausen (Kr FS);de:09178:3243;48,4227275;11,6626476
3244;Flughafen, Terminalstr. Mitte;München-Flughafen;de:09178:3244;48,3537839;11,7870912
3245;Graß;Graß (Aying);de:09184:3245;47,9646267;11,8062972
3246;Kaltenbrunn;Kaltenbrunn (Aying);de:09184:3246;47,9615228;11,8016619
3247;Steinsee;Niederseeon;de:09175:3247;48,0191962;11,8535037
3248;Taufkirchner Weg;Oberhaching;de:09184:3248;48,0403003;11,5733371
3249;Forstweg;Oberhaching;de:09184:3249;48,0293919;11,5722591
3250;Ottenhofen;Ottenhofen (Kr ED);de:09177:3250;48,2181783;11,8784948
3251;Bachingerstraße;Erding;de:09177:3251;48,3028381;11,9075374
3252;Santnerstraße;Erding;de:09177:3252;48,3094884;11,9166103
3253;Feuerwehrhaus;Ottenhofen (Kr ED);de:09177:3253;48,2109594;11,8769677
3254;Erdinger Str. 2;Ottenhofen (Kr ED);de:09177:3254;48,2046854;11,875189
3255;Schäftlarner Weg;Oberhaching;de:09184:3255;48,0264962;11,5719627
3256;Lodererplatz;Erding;de:09177:3256;48,3095243;11,9130171
3257;Freisinger Straße 6;Erding;de:09177:3257;48,3093151;11,9079775
3258;Robert-Bosch-Straße;Erding;de:09177:3258;48,3119081;11,892769
3259;Irlanger;Erding;de:09177:3259;48,3123204;11,8986081
3260;St. Koloman;Sankt Koloman (Kr ED);de:09177:3260;48,2444297;11,8833637
3261;Rennweg;Erding;de:09177:3261;48,3107969;11,8881337
3262;Freisinger Straße 21;Erding;de:09177:3262;48,3099724;11,906648
3263;Thingstraße;Oberhaching;de:09184:3263;48,0244535;11,5731125
3264;Wendelsteinstraße;Oberhaching;de:09184:3264;48,0220562;11,5722591
3265;Herzogstandstraße;Erding;de:09177:3265;48,2876699;11,9011324
3266;Wallbergstraße;Oberhaching;de:09184:3266;48,0215275;11,5746576
3267;Laufzorner Straße;Oberhaching;de:09184:3267;48,0234081;11,5813681
3268;Fritz-König-Weg;Oberhaching;de:09184:3268;48,0265082;11,5800385
3269;Keltenring;Oberhaching;de:09184:3269;48,0342577;11,5861291
3270;Aufhausen;Aufhausen (Erding);de:09177:3270;48,2747334;11,8936314
3271;Justus-von-Liebig-Straße;Aufhausen (Erding);de:09177:3271;48,280126;11,8998927
3272;Setzbergweg;Erding;de:09177:3272;48,2857811;11,9001712
3273;Gewerbegebiet Süd;Aufhausen (Erding);de:09177:3273;48,273717;11,8973325
3274;Riedersheim, Abzw.;Riedersheim;de:09177:3274;48,3084249;12,0064958
3275;Amadeus;Aufhausen (Erding);de:09177:3275;48,2757976;11,8980422
3276;Keltereistraße;Erding;de:09177:3276;48,3054493;11,9154695
3277;Kindergarten;Langengeisling;de:09177:3277;48,3276664;11,9197994
3278;Schlossallee;Aufhausen (Erding);de:09177:3278;48,2793488;11,8965779
3279;Im Loh;Furth (b München);de:09184:3279;48,0355131;11,5903782
3280;Altenerding;Altenerding;de:09177:3280;48,2933062;11,9012941
3281;Herzog-Tassilo-Realschule;Erding;de:09177:3281;48,2950454;11,9004856
3282;Therme Erding;Erding;de:09177:3282;48,2913219;11,8874241
3283;Korb.-Aigner-Gymnasium;Erding;de:09177:3283;48,2980873;11,8915923
3284;Sigwolfstraße;Erding;de:09177:3284;48,305037;11,892248
3285;Am Stadion;Erding;de:09177:3285;48,3120396;11,9138076
3286;Brauerei;Erding;de:09177:3286;48,316347;11,8905053
3287;Stadtanger;Erding;de:09177:3287;48,3011051;11,9091723
3288;Kreuzenstraße;Furth (b München);de:09184:3288;48,0361619;11,5967921
3289;Ardeostraße;Erding;de:09177:3289;48,2945254;11,9121727
3290;Erding;Erding;de:09177:3290;48,3031727;11,9114989
3291;Gestütring Ärztezentr.;Erding;de:09177:3291;48,3078991;11,9145712
3292;Sonnenstraße;Erding;de:09177:3292;48,2986192;11,9145891
3293;Rotkreuzstraße;Erding;de:09177:3293;48,3043917;11,9188651
3294;Dall'Armi-Straße;Erding;de:09177:3294;48,3034536;11,9021654
3295;Gerberstraße;Erding;de:09177:3295;48,3056106;11,922665
